title,description,keywords,semantic_density,emotion_score,entropy,cliche_score
오버드라이브(영화),"최고의 차만 훔쳐내는 앤드류 & 개릿 포스터 형제. 남부 유럽의 거대한 범죄 조직 보스의 차를 훔치려다 덜미를 잡히게 된다. 목숨을 구하는 대신, 조직을 위협하는 또 다른 세력의 우두머리 ‘클램프’의 유산을 훔쳐내겠다는 조건을 건다. 그 유산은 바로 3천 8백만 달러 가치의 1962년산 페라리 250 GTO. 주어진 시간은 일주일, 화끈한 한탕을 위해 포스터 형제는 팀을 모으기 시작하는데...","포스터, 조직, 형제, 차, 유산, 개릿, 한탕, 시간, 페라리, 가치",0.8058441,0.0,0.2685841164690478,52.38
스타쉽 트루퍼스(영화),"프로파간다 영상과 함께 전개가 되는 군국주의 미래를 배경으로 3인의 친구들이 군에 입대하여 벌레 군단에 맞서는 스토리로 폴 버호벤 감독만의 유니크한 톤을 유지. 화성이 주 무대가 되어 자니 리코의 모험을 애니메이션으로 탄생 시켰다. 터프 마초 스타일로 변한 자니 리코는 디지 혹은 디지를 닮은 누군가를 만나게 되고, 캐스퍼 반 디엔과 함께 디나 메이어도 목소리 출연!","리코, 자니, 디지, 군국주의, 미래, 배경, 엔, 인, 친구, 군",0.8049791,0.0,0.2685841164690478,52.33
허큘리스(영화),네메안의 사자와 지옥의 개들을 맨 손으로 물리쳤다는 전설적인 업적으로 유명한 ‘허큘리스’는 충실한 추종자들과 방랑하는 용병이 되어 돈을 벌며 살아간다. 그의 명성을 들은 이웃나라 트라키아의 왕과 공주는 죽음의 군단이라 불리는 강력한 군사들을 물리쳐주기를 요청한다. 허큘리스는 이제 전설로 전해지는 자신의 활약상을 증명하고 세상의 질서를 바로잡을 진정한 남자로 거듭나야만 하는데…,"전설, 허큘리스, 지옥, 증명, 개, 활약상, 손, 자신, 나라, 이웃",0.8043948,0.0,0.2685841164690478,52.29
더블 드래곤(영화),"전세계적으로 히트한 타이토(Taito)의 동명 비디오 게임을 영화화한 액션물로서, 서기 2007년 후기 대지진 이후의 뉴엔젤레스라는 미래 사회를 배경으로 더블 드래곤과 악당 슈코와의 다이나믹한 대결을 그렸다. 짐 유키치 감독은 MTV에서 활동했던 뮤직비디오 감독으로, 마이클 잭슨의 뮤직비디오 'LIBERIAN GIRL'을 감독했으며, 이 작품은 극장영화로는 첫 데뷔작이다. 서기 2007년, 진도 8.5의 후기 대지진이 지나간 남부 캘리포니아의 뉴 앤젤리스(NewAngeles). 거대한 해일이 삼켜버린 도시는 반이상이 물에 잠겨 버렸고 헐리우드의 대로에는 자동차가 아닌 유람선이 떠다닌다. 스모그 가득한 답답한 도시에서 산소 박스는 필수가 되었고 밤이 되면 NAPD(경찰)들도 모르는 척하는, 악당들이 들끓는 무법천지가 되어 버린다. 용의주도하고 빈틈없는 형 지미 리(Jimmy Lee: 마크 다카스코스 분)와 자유분방한 철부지 동생 빌리 리(Billy Lee: 스콧 울프 분) 형제는 폐허가 된 도시에서 낡아빠진 포드 자동차에 로케트처럼 요란한 시동을 걸며 부서진 빌딩숲 사이사이를 누비고 다닌다. 음울한 미래의 도시도 이들 형제에겐 신나는 놀이터이다. 신나는 랩 비트의 음악, 스케이트보드, 섹시한 거리의 미녀들, 싸구려 햄버거까지. 그러던 중 우연히 그들의 아름다운 스승 사토리(Satori Imada: 줄리아 닉슨-소울 분)가 두 마리의 용이 새겨진 고대 중국의 황금 메달 반쪽을 맡기면서 형제의 목숨건 모험이 시작된다. 메달의 나머지 반쪽을 가지고 있던 싸이코 악당 슈코(Koga Shuko: 로버트 패트릭 분)는 자신을 신적인 존재라고 굳게 믿으며 메달의 반쪽을 찾아 지상 최고의 괴력을 완성하려고 한다. 끈질기게 사토리와 자신들을 따라붙는 슈코를 따돌리기위해 형제는 지하 갱조직의 리더인 마리안(Marian Delario: 알리사 밀라노 분)의 도움을 받게된다. 동생 빌리가 가지고 있는 메달을 빼앗기 위해 형 지미의 몸속으로 들어간 슈코는 빌리의 목숨을 위협하고 어쩔수 없이 형을 공격해야만하는 빌리. 형제는 일생일대의 위기를 맞게된다. 결국 악당 슈코는 나머지 반쪽을 손에 넣어 두 마리의 용이 새겨진 메달을 완성하고 마는데.","형제, 도시, 메달, 악당, 빌리, 슈코, 반쪽, 감독, 분, 형",0.80413437,0.0,0.2685841164690478,52.28
파수꾼(영화),"한 소년이 죽었다. 평소 아들에게 무심했던 소년의 아버지(조성하)는 아들의 갑작스런 공백에 매우 혼란스러워하며 뒤늦은 죄책감과 무력함에, 아들 기태(이제훈)의 죽음을 뒤쫓기 시작한다. 아들의 책상 서랍 안, 소중하게 보관되어 있던 사진 속에는 동윤(서준영)과 희준(박정민)이 있다. 하지만 학교를 찾아가 겨우 알아낸 사실은 한 아이는 전학을 갔고 한 아이는 장례식장에 오지도 않았다는 것. 뭔가 이상하다. 그러던 중, 간신히 찾아낸 희준은 ‘기태와 제일 친했던 것은 동윤’이라고 말하며 자세한 대답을 회피한다. 결국 아버지의 부탁으로 동윤을 찾아나선 희준. 하지만, 학교를 자퇴하고 떠나버린 친구는 어디에도 없다. 천진하고 순수했던 그 시절, 미성숙한 소통의 오해가 불러 일으킨 비극적 파국. 독단적 우정이 가져온 폭력과 그 상처의 전염은 우리를 아프고 충격적인 결말로 이끌어간다. 서로가 전부였던 이 세 친구들 사이에서 과연 무슨 일이 벌어진 걸까?","아들, 희준, 친구, 윤, 학교, 아버지, 아이, 소년, 전부, 충격",0.66524273,0.3333333322222222,0.2685841164690478,52.28
퀴어영화 나비 : 어른들의 일,"소년, 세상으로 첫 날개짓! <퀴어영화 나비 : 어른들의 일> 어른이 된 철수는 변변찮은 직장을 구하지 못하고 호스트바에서 사회생활을 시작한다. 하지만 욕망으로 넘실거리는 세상의 압축판 호스트바 '정글'에서 적응하기란 쉽지 않다. 사회 초년생으로 세상 속에서 분투하던 철수는 점차 현실에 눈 뜨게 되고, 새로운 신입 호스트를 맞게 되는데...","세상, 철수, 호스트바, 어른, 현실, 짓, 분투, 퀴어, 속",0.7829746,0.0,0.3526866307230349,52.27
나비효과(영화),"노래면 노래, 춤이면 춤! 못 하는 게 없는 밴드 ‘나비효과’의 보컬 ‘주연’(홍수아) 현실에 치여 음악을 그만 둔 그녀 앞에, 별안간 아버지의 시한부 선고가 쿵! 떨어진다 시한부 아버지의 마지막 소원은 바로, 죽기 전에 ‘주연’의 모습을 TV에서 보는 것! ‘주연’은 아버지의 마지막 소원을 들어드리기 위해, 천재 기타리스트이자 친구인 ‘승기’(윤성모)와 함께 다시 무대에 서기로 결정하는데… 빽 없음, 열정 있음! 인디밴드 ‘나비효과’의 성공을 향한 도전이 시작된다!","아버지, 주연, 나비효과, 없, 밴드, 소원, 마지막, 춤, 시한부, 성모",0.8032223,0.0,0.2685841164690478,52.22
하류인생(영화),"고등학교 3학년인 태웅(조승우)은 친구의 복수를 위해 이웃 학교에 갔다가 승문(유하준)의 가족과 묘한 인연을 맺는다. 승문의 아버지 박일원이 무소속으로 출마한 민의원 선거, 유세장은 자유당의 사주를 받은 정치깡패들의 난입으로 아수라장이 된다. 승문의 누나 혜옥(김민선)까지 동대문파(일명 '재룡이파') 소속의 살모사에게 봉변을 당하자, 분노한 태웅은 그를 쫓아가 한방에 제압하고 그 길로 명동파 보스의 인정을 받는다. 이 일로 태웅은 건달 세계에 성공적으로 자리를 잡게 되지만, 자유당 정권의 몰락은 비호를 받던 동대문파뿐 아니라 라이벌인 명동파까지 역사의 뒤안으로 사라지게 만든다. 중간보스였던 오상필(김학준) 아래서 해결사 일을 하며 삶을 이어가게 된 태웅. 4.19 시위가 전국을 휩쓸 때도 전직 의원이 떼먹은 빚을 받으러 다니다가 데모대 속에서 대학생이 된 승문과 마주친다. 교편생활을 하던 혜옥과도 재회하고, 서로에 대한 사랑을 느낀 두 사람은 곧 결혼식을 올린다. 때마침 5.16 군사정권의 폭력 조직 일소에 따라 태웅도 건달 인생을 청산하고 영화제작업자로서 새 출발을 한다. 그러나, 악전고투 끝에 완성한 첫 영화는 참담한 실패로 이어지고, 빚더미에 앉은 태웅은 다시 오상필을 찾아간다. 오상필을 통해 미군을 위한 시설물을 짓는 군납업자들의 모임인 친목회 일을 하며 담합과 로비의 세계에 눈을 뜨고.... 너 죽이고 나 살자는 군납업계의 비정한 생리, 그리고 4.19, 5.16, 10월 유신으로 이어지는 현대사의 소용돌이 속에서 세상사에 관심 없이 앞만 보고 달려온 청년 태웅은 점점 더 황폐해지고 마는데.... 태웅은 그후에도 몇 년을 더 그 일에 종사하다가, 1975년에 전업했다. 그의 인생이 맑아지는 조짐이었다.","태웅, 승, 문, 일, 파, 필, 오상, 속, 자유당, 소속",0.80172986,0.0,0.2685841164690478,52.13
프레데터(영화),"위험이 도사리는 죽음의 땅. 사냥할 것인가, 사냥당할 것인가. 프레데터로서 존재를 증명하기 위해 우주에서 가장 위험한 행성으로 첫 사냥에 나선 ‘덱’. 죽음의 땅에 도사린 모든 것으로부터 공격을 받던 순간, 휴머노이드 ‘티아’를 만난다. 최상위 포식자 칼리스크에 맞서게 된 둘은 생존과 각자의 목적을 위해 극한의 사투를 벌이게 되는데…","사냥, 땅, 죽음, 위험, 각자, 생존, 리스크, 칼, 포식자, 상위",0.66280097,0.3333333322222222,0.2685841164690478,52.13
명당(영화),"땅의 기운을 점쳐 인간의 운명을 바꿀 수 있는 천재지관 박재상(조승우)은 명당을 이용해 나라를 지배하려는 장동 김씨 가문의 계획을 막다 가족을 잃게 된다. 13년 후, 복수를 꿈꾸는 박재상 앞에 세상을 뒤집고 싶은 몰락한 왕족 흥선(지성)이 나타나 함께 장동 김씨 세력을 몰아낼 것을 제안한다. 뜻을 함께하여 김좌근 부자에게 접근한 박재상과 흥선은 두 명의 왕이 나올 천하명당의 존재를 알게 되고, 서로 다른 뜻을 품게 되는데…","박재상, 명당, 장동 김씨, 흥, 선, 뜻, 운명, 있, 천재, 지관",0.69351304,0.303030302020202,0.1925041381444033,52.07
노트북(영화),"""영혼을 바쳐 한 사람을 사랑했고, 그것만으로도 성공한 인생입니다"" 노아(라이언 고슬링)는 여름 휴가를 맞아 잠시 시골로 내려온 밝고 아름다운 부잣집 아가씨 앨리(레이첼 맥아담스)에게 한 눈에 반한다. 서로에게 빠르게 빠져들어 뜨거운 여름을 보내는 두 사람. 그러나 너무나 다른 가정 환경으로 인해 강렬했던 노아와 앨리의 첫사랑은 이별을 맞는다. 시간이 흐른 후, 여전히 서로를 가슴속에 묻은 채 살던 두 사람은 우연히 재회하게 된다. 그러나 앨리의 곁엔 결혼을 약속한 완벽한 약혼자가 있는데...","리, 앨, 사람, 노아, 여름, 서로, 결혼, 곁, 성공, 시골",0.8007105,0.0,0.2685841164690478,52.07
몽타주(영화),"15년 전 사라진 범인, 15년 후 반복되는 사건 마침내 찾아온 결정적 순간! 15년 전, 한 유괴범이 종적을 감춘다. 범인은 공소시효가 끝나기 5일전, 사건현장에 꽃 한 송이를 갖다 놓는다. 그로부터 며칠 후 15년 전 사건과 동일한 범죄가 되풀이 되고... 눈 앞에서 손녀를 잃어버린 할아버지 15년 전 범인을 찾아 헤맨 엄마 15년간 미제사건에 인생을 건 형사 마침내 모두에게 결정적 순간이 찾아왔다! 그 놈을 잡아라! <몽타주>","전, 사건, 범인, 결정, 후, 순간, 눈, 앞, 되풀이, 모두",0.7995968,0.0,0.2685841164690478,52.0
신비한 동물사전(영화),"1930년대, 제2차 세계대전에 마법사들이 개입하게 되면서 강력한 어둠의 마법사 그린델왈드의 힘이 급속도로 커진다. 덤블도어는 뉴트 스캐맨더에게 위대한 마법사 가문 후손, 마법학교의 유능한 교사, 머글 등으로 이루어진 팀에게 임무를 맡긴다. 이에 뉴트와 친구들은 머글과의 전쟁을 선포한 그린델왈드와 추종자들, 그의 위험한 신비한 동물들에 맞서 세상을 구할 거대한 전쟁에 나선다. 한편 전쟁의 위기가 최고조로 달한 상황 속에서 덤블도어는 더 이상 방관자로 머물 수 없는 순간을 맞이하고, 서서히 숨겨진 비밀이 드러나는데…","전쟁, 마법사, 도어, 덤, 머글, 드, 그린, 왈, 방관자, 이상",0.7994158,0.0,0.2685841164690478,51.99
블라인드(영화),"앞을 보지 못하는 ‘루벤’. 후천적으로 시력을 잃고 짐승처럼 난폭해진 그를 위해 어머니는 책을 읽어주는 사람을 고용하지만 다들 오래가지 못해 그만둔다. 새로운 낭독자로 온 ‘마리’가 첫만남에서부터 루벤을 제압한다. 마리는 어릴 적 학대로 얼굴과 온몸에 가득한 흉측한 상처와 남들과 다른 모습에 사람들의 시선을 피해 다니지만 볼 수 없는 루벤 앞에서만은 자신을 드러낸다. 루벤은 [눈의 여왕]을 읽어주는 마리의 기품 있는 목소리와 단호한 행동에 관심을 갖고, 마리를 아주 아름다운 모습일 거라 상상하며 사랑에 빠진다. 누군가에게 사랑 받는 것이 처음인 마리 역시 낯선 이 감정이 사랑임을 깨닫고 마음을 연다. 하지만 루벤이 수술로 눈을 치료할 수 있게 되면서 마리는 자신을 보고 실망할 것이 두려워 그의 곁을 떠난다. 이제 모든 것을 볼 수 있게 된 루벤은 사라진 마리를 찾아 방황하는데…","루벤, 마리, 사랑, 사람, 모습, 자신, 눈, 있, 앞, 흉측",0.66008717,0.3333333322222222,0.2685841164690478,51.97
해프닝(영화),"작가를 꿈꾸는 대학생 ‘안’은 예기치 못한 임신 사실을 알게 된다. 낳으면 미혼모가 되고, 낳지 않으면 감옥에 가야 하는 현실. 의지와 상관없이 흘러가는 시간 속에서 ‘안’은 어떤 대가를 치러서라도 끝까지 가기로 결심하는데…","안, 예기, 속, 임신, 시간, 미혼모, 사실, 현실, 감옥, 의지",0.7986976,0.0,0.2685841164690478,51.95
눈에는 눈 이에는 이(영화),"대낮 서울 도심 한복판 수 십억 현금 수송차량 강탈 사건에 이어 제주도 공항에서 밀수 금괴 600kg이 연기처럼 사라진다. 전설적인 형사 백반장(한석규)의 이름을 사칭해 완전범죄를 성공시킨 범인은 바로 안현민(차승원)! 분노한 백반장은 안현민을 집요하게 쫓지만 안현민은 번번히 백반장의 그물망을 빠져나간다. 승자를 알 수 없는 숨막히는 레이스가 계속되는 가운데, 위기에 몰린 안현민은 오히려 백반장 앞에 나타나 자신의 목숨을 포함한 뜻밖의 제안을 하는데...과연 이것은 기회인가, 함정인가?","반장, 백, 안, 민, 복판, 현금, 수송, 차량, 뜻밖, 강탈",0.7985526,0.0,0.2685841164690478,51.94
궁합(영화),"극심한 흉년이 지속되던 조선시대, 송화옹주(심은경)의 혼사만이 가뭄을 해소할 것이라 믿는 왕(김상경)은 대대적인 부마 간택을 실시하고, 조선 최고의 역술가 서도윤(이승기)은 부마 후보들과 송화옹주의 궁합풀이를 맡게 된다. 사나운 팔자로 소문나 과거 혼담을 거절당한 이력의 송화옹주는 얼굴도 모르는 사람을 남편으로 맞이할 수 없다고 판단하고 부마 후보들의 사주단자를 훔쳐 궐 밖으로 나가 후보들을 차례로 염탐하기 시작한다. 송화옹주가 사주단자를 훔친 궁녀라고 오해한 서도윤은 사주단자를 되찾기 위해 그녀의 여정에 함께 하게 되는데.. 야심찬 능력남 윤시경(연우진), 경국지색의 절세미남 강휘(강민혁), 효심 지극한 매너남 남치호(최우식)에 대세 연하남까지! 조선의 팔자를 바꿀 최고의 합(合)을 찾아라!","송화, 남, 옹주, 조선, 부마, 후보, 사주, 단자, 윤, 서",0.7983119,0.0,0.2685841164690478,51.93
시간을 달리는 소녀/영화,"저 마코토에게는 남들에게 말 못할 비밀이 하나 있어요. 타임리프라고 하는 능력이죠.어느 날 우연히 그 능력을 가지게 됐어요.카즈야 이모 말에 따르면 내 또래 여학생들에게 자주 일어날 수 있는 일이라더군요.아무튼 그 능력 덕택에 학교 성적도 좋아지고,지각도 안하고 잦은 실수도 훨씬 줄어들었어요.세상 만사가 다 내 손안에 있는 느낌이었죠.친한 친구인 고스케와 치아키도 저의 변화가 싫지 않은 것 같아요. 매일 셋이서 야구놀이하며 즐거운 나날을 보낼 수 있을 것 같았죠. 그런데 느닷없이 치아키가 저에게 고백을 하는 거에요.""마코토, 나랑 사귀지 않을래?"" 전혀 남자로 보이지 않던 녀석인데 저는 깜짝 놀라고 말았어요. 어떻게든 그 고백을 없애기 위해 다시 과거로 돌아가 결국은 그 고백을 듣지 않게 되었어요. 하지만 과거로 돌아가면 돌아갈수록, 일이 점점 꼬여만 가요. 친구인 유리와 치아키가 연인 사이로 발전하는걸 지켜보려니 마음만 씁쓸하고, 고스케를 짝사랑하고 있던 후배 여학생의 고민상담까지 받은 저는 어떻게서든 두 사람을 이어주기 위해 과거에서 현재로 몇 번을 오갔는지 몰라요. 게다가 제가 당할 뻔한 사고를 대신 고스케가 당하는 불상사까지…타임리프로 사람의 마음을 내 멋대로 바꾼 벌을 받고 있나 봐요. 전 이제 어떡하면 좋을까요?","고스케, 있, 능력, 과거, 고백, 친구, 사람, 여학생, 일, 같",0.79778993,0.0,0.2685841164690478,51.9
빅 피쉬(영화),"믿을 수 없기에 더욱 아름다운 삶이라는 모험담! 언제나 허풍스러운 모험담을 늘어놓는 아버지 ‘에드워드’와 그의 아들 ‘윌’. 어렸을 적 ‘윌’은 아버지가 들려주는 모험담을 정말 좋아했지만, 언제부턴가 멈추지 않는 아버지의 허무맹랑한 이야기에 질려 아버지와의 관계가 소원해진다. 그러던 어느 날, 아버지가 위독하다는 소식에 고향을 찾은 ‘윌’은 병상에서도 계속되는 아버지의 허풍에 치를 떨지만, 점차 그 안에 담긴 진실을 알게 되는데… 마녀, 거인, 유령마을, 늑대인간, 그리고 운명적인 사랑까지! 믿을 수 없기에 더욱 아름다운 삶이라는 모험담 <빅 피쉬>","아버지, 모험담, 윌, 허풍, 없, 삶, 유령, 거인, 마을, 마녀",0.7973761,0.0,0.2685841164690478,51.87
정글쥬스(영화),청량리 588에서 양아치로 통하는 기태와 철수는 햇빛 좋은 날 고물차 본네뜨 위에서 하드를 먹고 있다. 마냥 좋기만 한 그들에게 어느 날 양아치에서 벗어날 기회가 찾아온다. 민철형님의 마약거래에 따라 나선 둘은 어이없게 일이 꼬여버리자 민철 형님이 잃어버린 마약값 2천만원을 기태와 철수가 토해내야 하는 억울한 상황이 발생한다. 2천만원을 구하기 위해 뺑이치고 있는 와중에 그 문제의 마약봉지가 떡하니 굴러 들어온다.,"마약, 좋, 날, 태, 철수, 철, 형, 민, 기, 양아치",0.79709464,0.0,0.2685841164690478,51.85
화차(영화),"결혼 한 달 전, 부모님 댁에 내려가던 중 휴게소에 들른 문호와 선영. 커피를 사러 갔다 온 문호를 기다리고 있는 건 문이 열린 채 공회전 중인 차 뿐이다. 꺼져있는 휴대폰, 흔적도 없이 그녀가 사라졌다. 그녀를 찾기 위해 전직 강력계 형사인 사촌 형 종근에게 도움을 청한 문호. 하지만 가족도 친구도 없는 그녀의 모든 것은 가짜다. 실종 당일, 은행잔고를 모두 인출하고 살던 집의 지문까지 지워버린 선영의 범상치 않은 행적에 단순 실종사건이 아님을 직감하는 종근은 그녀가 살인사건과 연관되어 있음을 알아낸다. 그녀는 과연 누구였을까? 그녀의 정체에 다가갈수록 점점 더 충격적인 진실들이 밝혀지기 시작 하는데…","문호, 선영, 사건, 실종, 근, 종, 정체, 댁, 휴게소, 연관",0.7956605,0.0,0.2685841164690478,51.77
일진(영화),학년 일진을 모두 제압하고 학교 최고의 일진이 된 '영호' 그 소문을 들은 일진 연합은 '영호'를 연합으로 들이려고 하지만 영호는 이를 거절한다. 영호에게 거절 당한 일진 연합은 세영고를 접수하기 위해 영호의 주변부터 정리하기 시작하고 영호와 일진 연합의 대결이 시작 되는데…,"영호, 일진, 연합, 거절, 시작, 학교, 최고, 주변, 접수, 정리",0.7952587,0.0,0.2685841164690478,51.74
임을 위한 행진곡(영화),"1980년 5월 과거, 형사들을 피해 도망쳐온 법대생 철수(전수현 분)와 마주친 미대생 명희(김채희 분). “데모하면 바뀔 것 같아요?” 라며 세상에 무관심했던 명희는 낡은 셔츠에 단추가 떨어진 줄도 모른 채 인권을 외치는 철수의 신념이 무엇인지 점점 궁금해진다. 2018년 5월 현재, 1980년 5월에 멈춰있는 명희(김부선 분)는 날이 갈수록 정신 분열 증세가 깊어진다. 사이렌 소리 하나에도 극도의 불안 증세를 보이는 명희가 그저 원망스럽기만 한 딸 희수(김꽃비 분)는 지금까지 엄마를 괴롭혔던 상처가 무엇인지 알게 되면서 충격에 빠진다.","명희, 분, 철수, 증세, 지금, 김꽃비, 현, 인권, 희수, 미대",0.7946557,0.0,0.2685841164690478,51.71
인턴(영화),"창업 1년 반 만에 직원 220명의 성공신화를 이룬 줄스(앤 해서웨이). TPO에 맞는 패션센스, 업무를 위해 사무실에서도 끊임 없는 체력관리, 야근하는 직원 챙겨주고, 고객을 위해 박스포장까지 직접 하는 열정적인 30세 여성 CEO! 한편, 수십 년 직장생활에서 비롯된 노하우와 나이만큼 풍부한 인생경험이 무기인 만능 70세의 벤(로버트 드 니로)을 인턴으로 채용하게 되는데..","직원, 드, 로버트, 벤, 만능, 무기, 성공, 경험, 인생, 나이",0.7943436,0.0,0.2685841164690478,51.69
바이러스(영화),"연애 세포 소멸 직전, 내 몸에 바이러스가 침투했다 기력도, 의욕도, 연애 세포도 바닥난 일상을 보내고 있는 번역가 '택선'. 첫 만남에 청혼까지 하는 모쏠 연구원 ‘수필’과의 엉망진창 소개팅 다음 날, 갑자기 세상이 온통 핑크빛으로 물든다. 괜스레 웃음이 나고, 거들떠보지도 않던 화려한 원피스에 눈이 가고, 매일 같이 울리는 동창 ‘연우’의 영업용 단체문자도 그저 사랑스럽기만 하다. 하지만 자신이 치사율 100%의 톡소 바이러스에 감염되었다는 소식과 함께 유일하게 치료제를 만들 수 있는 연구원 ‘이균’과 만난 ‘택선’은 이 모든 변화가 바이러스의 증상 때문이라는 것을 알게 되고 예기치 못한 여정을 시작하는데...","바이러스, 연구원, 선, 택, 세포, 연애, 눈, 동창, 원피스, 연우",0.79418564,0.0,0.2685841164690478,51.68
마돈나(영화),"한 병원의 간호조무사 해림(서영희)과 의사 혁규(변요한)는 심장 이식이 필요한 전신마비 환자 철오를 담당하게 된다. 철오의 아들 상우(김영민)가 아버지의 재산을 얻기 위해 모든 수단을 동원해 아버지의 생명을 억지로 연장하고 있다는 사실을 알게 된 그들. 어느 날, 정체불명의 사고 환자 미나(권소현)가 실려오게 되고, 냉혹한 재벌 2세 상우는 해림에게 그녀의 가족을 찾아 장기기증 동의서를 받아오라는 위험한 거래를 제안한다. 상황이 어려웠던 해림은 제안을 어렵게 수락하고, ‘마돈나’라는 별명을 가졌던 미나의 과거를 추적해가며 충격적인 비밀들을 마주하게 되는데… “전 최선을 다했어요…언제나”","림, 미나, 아버지, 환자, 제안, 해, 철, 추적, 과거, 서영희",0.79343027,0.0,0.2685841164690478,51.63
손톱(영화),"두 여고 동창생의 시기와 질투심이 끔찍한 사고를 부르는 내용의 심리 스릴러. 국내 영화에선 보기 드문 스릴러 장르라는 면에서 주목받았다. 제33회 대종상 신인기술상 수상. 소영에게는 절친하진 않지만 그녀와 견줄만한 미모를 가진 그녀의 친구 혜란이 있다. 소영은 아이가 없다는 것을 제외하곤 너무나도 완벽한 결혼 생활을 하고 있다. 여기에 사회에서도 실력을 인정받는 유능한 일꾼이다. 그에 비해 혜란은 소영을 흉내내기에 급급한 여자다. 소영이 미술에 소질이 있기에 고등학교때 혜란은 그림을 그리기로 결심했다. 그러나 그녀는 자신인 재능이 없다는 걸 스스로 알고 있다. 정민은 아내 소영을 무척 사랑한다. 그는 아내의 일을 존중하며 자신이 누리는 행복이 완벽하다고 여긴다. 소영에 대한 콤플렉스로 똘똘 뭉쳐 사는 혜란은 소영의 행복을 무너뜨리겠다는 계획으로 그녀의 주변을 맴돌며 괴롭히기 시작하고 정민도 혜란의 성적 유혹에 힘없이 넘어가고 만다. 결국 소영은 남편과 헤어질 결심을 하지만 그렇게도 바라던 임신을 한 사실을 알게 되고, 이 사실에 혜란은 그녀를 죽일 의도로 집에 불을 지른다. 정민의 도움으로 소영은 구사일생으로 살아나고 혜란은 불타 죽는다.","소영, 혜란, 정민, 스릴러, 완벽, 결심, 일, 없, 행복, 자신",0.6543999,0.3333333322222222,0.2685841164690478,51.63
메이데이(영화),3년 뒤 죽은 자신의 느닷없는 방문. 어느 날 아침 현관문을 열어보니 자신과 똑같이 생긴 또 하나의 '예지'가 그곳에 있다. 자신이 귀신이라 주장하며 인생에서 가장 행복했던 오늘을 다시 보고 싶다는 '죽은 예지' '예지'는 '죽은 예지'와 하루를 같이 동행하며 자신이 안고 있는 무게보다 훨씬 홀가분하게 삶을 대하는 그녀에게 매력을 느낀다. 사실 삶에서 우리가 책임져야 할 부분들은 그다지 많지 않다. 압박감에서 벗어나 축제를 즐겨라.,"자신, 예지, 삶, 부분, 매력, 방문, 날, 무게, 아침, 많",0.7932716,0.0,0.2685841164690478,51.63
사운드 오브 뮤직(영화),"음악을 사랑하는 말괄량이 견습 수녀 ‘마리아’는 원장 수녀의 권유로 해군 명문 집안 폰 트랩가의 가정교사가 된다. ‘마리아’는 좀처럼 마음의 문을 열지 않는 폰 트랩가의 일곱 아이들에게 노래를 가르치며 점차 교감하게 되고, 엄격한 ‘폰 트랩 대령’ 역시 마음의 문을 열게 된다. 그러던 어느 날, ‘마리아’는 자신이 ‘폰 트랩 대령’을 사랑하고 있다는 사실을 깨닫게 되고, 자신만의 비밀을 간직한 채 아이들의 곁을 떠나 다시 수녀원에 들어가기로 결심하는데…","폰, 트랩, 마리아, 아이, 자신, 대령, 가, 문, 수녀, 마음",0.79318345,0.0,0.2685841164690478,51.62
긴급명령(영화),"CIA 분석가 잭 라이언 박사(Jack Ryan: 해리슨 포드 분)는 그리어 국장(Admiral James Greer: 제임스 얼 존스 분) 밑에서 일하고 있다. 어느날 한 요트에서 하든이란 사람의 일가족과 승무원이 살해되는 사건이 일어나고 대통령과 친분이 있는 하든에 대한 수사는 점점 열을 더해가게 된다. 이때 그리어 국장이 암 선고를 받게 되어 병원에 입원하자, 라이언은 이 사건의 수사에 뛰어들게 된다. 어느날 라이언은 하든에게 거액의 돈이 해외로부터 입금되어 있는 것을 알게 된다. 라이언은 추측을 하게 된다. 즉 하든이 마약 조직인 칼텔 조직과 연계하여 그들의 돈 세탁에 관여했다는 일종의 추론이었다. 대통령은 하든이 자신의 친구였다는 사실과 하든의 구좌에 들은 돈을 국고로 돌릴 셈으로 일을 추진했다. 칼텔 조직에 대한 무력 보복이 조용히 시작되고, 이에 화가 난 카텔 조직의 보스인 애스케베도(Ernesto Escobedo: 미구엘 샌도발 분)는 다른 보스들의 짓이 아닌가 의심하게 된다. 그때 그의 정보책임자인 코테즈(Cortez: 조아킴 드 알메이다 분)는 이 기회에 다른 보스들과 음모를 꾸며 그를 제거하려 한다. 하지만 미군이 개입된 것을 안 코테즈는 국가안보자문과 만나 서로 이익이 될 수 있는 방법을 제시하고, 라이언이 그 사실을 알게 되자 상관의 지시에만 따랐던 병사들이 위기에 직면하는 결과를 초래하는데.","하든, 라이언, 조직, 보스, 돈, 텔, 코테즈, 국장, 분, 사실",0.7930176,0.0,0.2685841164690478,51.61
